account_id,month,target_days,targeting_priority,recommended_channel,campaign_count,outstanding_amount,dpd,risk_segment,loan_type,timezone,status,calls,answered_calls,call_seconds,complaints,contact_proxy
ACC0000945,2026-05,1,8.0,SMS,1,184364.95,45,MEDIUM,CONSUMER,Asia/Kolkata,WRITEOFF,1.0,1.0,503.0,0.0,1.0
ACC0000946,2026-03,1,6.0,SMS,1,409679.56,120,NPA,CREDIT_CARD,UTC,ACTIVE,0.0,0.0,0.0,0.0,
ACC0000948,2026-01,1,10.0,VOICE,1,366709.32,75,HIGH,BNPL,Asia/Kolkata,ACTIVE,1.0,0.0,529.0,0.0,0.0
ACC0000948,2026-05,1,5.0,WHATSAPP,1,366709.32,75,HIGH,BNPL,Asia/Kolkata,ACTIVE,1.0,0.0,196.0,0.0,0.0
ACC0000948,2026-07,1,1.0,WHATSAPP,1,366709.32,75,HIGH,BNPL,Asia/Kolkata,ACTIVE,0.0,0.0,0.0,0.0,
ACC0000949,2026-06,1,1.0,WHATSAPP,1,107147.08,60,MEDIUM,CONSUMER,Asia/Dubai,CLOSED,0.0,0.0,0.0,0.0,
ACC0000950,2026-04,1,2.0,FIELD,1,304842.62,60,NPA,AUTO,Asia/Dubai,CLOSED,0.0,0.0,0.0,0.0,
ACC0000951,2026-02,2,5.5,VOICE,2,163582.04,0,LOW,AUTO,Asia/Kolkata,PAID,0.0,0.0,0.0,0.0,
ACC0000951,2026-05,1,9.0,WHATSAPP,1,163582.04,0,LOW,AUTO,Asia/Kolkata,PAID,0.0,0.0,0.0,0.0,
ACC0000951,2026-07,1,10.0,WHATSAPP,1,163582.04,0,LOW,AUTO,Asia/Kolkata,PAID,0.0,0.0,0.0,0.0,
ACC0000952,2026-04,1,9.0,FIELD,1,121451.38,75,LOW,CREDIT_CARD,Asia/Dubai,WRITEOFF,0.0,0.0,0.0,0.0,
ACC0000953,2026-01,1,7.0,VOICE,1,531107.11,0,HIGH,CREDIT_CARD,UTC,CLOSED,1.0,0.0,419.0,0.0,0.0
ACC0000953,2026-04,1,4.0,VOICE,1,531107.11,0,HIGH,CREDIT_CARD,UTC,CLOSED,0.0,0.0,0.0,0.0,
ACC0000953,2026-07,1,6.0,WHATSAPP,1,531107.11,0,HIGH,CREDIT_CARD,UTC,CLOSED,0.0,0.0,0.0,0.0,
ACC0000954,2026-04,1,7.0,WHATSAPP,1,627615.85,120,HIGH,BNPL,Asia/Kolkata,ACTIVE,1.0,0.0,341.0,0.0,0.0
ACC0000954,2026-06,1,4.0,SMS,1,627615.85,120,HIGH,BNPL,Asia/Kolkata,ACTIVE,0.0,0.0,0.0,0.0,
ACC0000955,2026-03,1,8.0,SMS,1,599530.04,75,HIGH,PERSONAL,Asia/Kolkata,PAID,0.0,0.0,0.0,0.0,
ACC0000955,2026-05,1,1.0,SMS,1,599530.04,75,HIGH,PERSONAL,Asia/Kolkata,PAID,0.0,0.0,0.0,0.0,
ACC0000956,2026-04,1,6.0,SMS,1,473898.31,15,LOW,PERSONAL,Asia/Dubai,ACTIVE,0.0,0.0,0.0,0.0,
ACC0000957,2026-03,1,8.0,FIELD,1,63483.78,180,NPA,BNPL,Asia/Kolkata,CLOSED,0.0,0.0,0.0,0.0,
ACC0000959,2026-01,1,3.0,VOICE,1,50919.94,75,HIGH,CREDIT_CARD,Asia/Dubai,ACTIVE,0.0,0.0,0.0,0.0,
ACC0000959,2026-02,1,6.0,VOICE,1,50919.94,75,HIGH,CREDIT_CARD,Asia/Dubai,ACTIVE,0.0,0.0,0.0,0.0,
ACC0000959,2026-08,1,7.0,SMS,1,50919.94,75,HIGH,CREDIT_CARD,Asia/Dubai,ACTIVE,0.0,0.0,0.0,0.0,
ACC0000960,2026-02,1,2.0,VOICE,1,18044.93,0,MEDIUM,CONSUMER,Asia/Dubai,WRITEOFF,1.0,1.0,277.0,0.0,1.0
ACC0000960,2026-08,1,4.0,VOICE,1,18044.93,0,MEDIUM,CONSUMER,Asia/Dubai,WRITEOFF,0.0,0.0,0.0,0.0,
ACC0000962,2026-05,1,9.0,FIELD,1,72240.3,45,HIGH,CREDIT_CARD,UTC,ACTIVE,0.0,0.0,0.0,0.0,
ACC0000962,2026-08,1,5.0,SMS,1,72240.3,45,HIGH,CREDIT_CARD,UTC,ACTIVE,0.0,0.0,0.0,0.0,
ACC0000963,2026-01,1,2.0,SMS,1,458357.14,15,NPA,CREDIT_CARD,Asia/Dubai,WRITEOFF,0.0,0.0,0.0,0.0,
ACC0000964,2026-05,1,1.0,VOICE,1,92578.23,15,LOW,AUTO,UTC,ACTIVE,0.0,0.0,0.0,0.0,
ACC0000965,2026-03,1,2.0,VOICE,1,697856.62,15,LOW,PERSONAL,Asia/Dubai,CLOSED,0.0,0.0,0.0,0.0,
ACC0000966,2026-03,1,7.0,SMS,1,360335.39,120,LOW,BNPL,UTC,PAID,0.0,0.0,0.0,0.0,
ACC0000968,2026-06,1,5.0,VOICE,1,696350.56,120,MEDIUM,CONSUMER,UTC,WRITEOFF,1.0,0.0,197.0,0.0,0.0
ACC0000971,2026-01,1,10.0,WHATSAPP,1,395766.09,0,NPA,CREDIT_CARD,Asia/Dubai,PAID,1.0,0.0,162.0,0.0,0.0
ACC0000971,2026-02,1,6.0,FIELD,1,395766.09,0,NPA,CREDIT_CARD,Asia/Dubai,PAID,0.0,0.0,0.0,0.0,
ACC0000971,2026-03,1,5.0,SMS,1,395766.09,0,NPA,CREDIT_CARD,Asia/Dubai,PAID,1.0,1.0,288.0,1.0,1.0
ACC0000971,2026-05,1,1.0,VOICE,1,395766.09,0,NPA,CREDIT_CARD,Asia/Dubai,PAID,0.0,0.0,0.0,0.0,
ACC0000972,2026-02,1,2.0,VOICE,1,175937.52,5,LOW,AUTO,Asia/Kolkata,CLOSED,1.0,0.0,435.0,0.0,0.0
ACC0000972,2026-03,2,9.0,SMS,2,175937.52,5,LOW,AUTO,Asia/Kolkata,CLOSED,0.0,0.0,0.0,0.0,
ACC0000972,2026-04,2,6.0,FIELD,2,175937.52,5,LOW,AUTO,Asia/Kolkata,CLOSED,1.0,0.0,301.0,0.0,0.0
ACC0000973,2026-05,1,9.5,SMS,2,631719.07,30,NPA,BNPL,UTC,CLOSED,0.0,0.0,0.0,0.0,
ACC0000974,2026-03,1,5.0,WHATSAPP,1,197963.7,5,MEDIUM,PERSONAL,Asia/Dubai,PAID,0.0,0.0,0.0,0.0,
ACC0000976,2026-03,1,9.0,WHATSAPP,1,152768.99,120,LOW,PERSONAL,UTC,ACTIVE,0.0,0.0,0.0,0.0,
ACC0000977,2026-03,1,5.0,FIELD,1,599516.71,0,HIGH,CONSUMER,UTC,CLOSED,0.0,0.0,0.0,0.0,
ACC0000977,2026-05,1,5.0,FIELD,1,599516.71,0,HIGH,CONSUMER,UTC,CLOSED,1.0,1.0,214.0,0.0,1.0
ACC0000978,2026-02,1,4.0,WHATSAPP,1,441740.19,1,MEDIUM,CONSUMER,Asia/Dubai,ACTIVE,0.0,0.0,0.0,0.0,
ACC0000978,2026-07,1,9.0,SMS,1,441740.19,1,MEDIUM,CONSUMER,Asia/Dubai,ACTIVE,0.0,0.0,0.0,0.0,
ACC0000979,2026-04,1,4.0,SMS,1,286728.48,75,NPA,CONSUMER,Asia/Dubai,PAID,0.0,0.0,0.0,0.0,
ACC0000979,2026-05,1,1.0,FIELD,1,286728.48,75,NPA,CONSUMER,Asia/Dubai,PAID,1.0,0.0,268.0,0.0,0.0
ACC0000982,2026-04,1,5.0,FIELD,1,227484.82,120,NPA,PERSONAL,Asia/Dubai,PAID,0.0,0.0,0.0,0.0,
ACC0000982,2026-05,1,7.0,WHATSAPP,1,227484.82,120,NPA,PERSONAL,Asia/Dubai,PAID,0.0,0.0,0.0,0.0,
ACC0000983,2026-02,2,4.5,SMS,2,372149.83,60,LOW,PERSONAL,Asia/Dubai,ACTIVE,0.0,0.0,0.0,0.0,
ACC0000985,2026-01,2,7.5,SMS,2,109536.82,0,LOW,BNPL,Asia/Kolkata,PAID,1.0,0.0,410.0,0.0,0.0
ACC0000985,2026-02,1,10.0,VOICE,1,109536.82,0,LOW,BNPL,Asia/Kolkata,PAID,1.0,0.0,695.0,0.0,0.0
ACC0000985,2026-04,1,3.0,FIELD,1,109536.82,0,LOW,BNPL,Asia/Kolkata,PAID,1.0,0.0,296.0,0.0,0.0
ACC0000986,2026-01,1,3.0,FIELD,1,683887.19,0,HIGH,PERSONAL,Asia/Dubai,CLOSED,1.0,0.0,277.0,0.0,0.0
ACC0000986,2026-03,1,1.0,WHATSAPP,1,683887.19,0,HIGH,PERSONAL,Asia/Dubai,CLOSED,0.0,0.0,0.0,0.0,
ACC0000987,2026-03,1,5.0,WHATSAPP,1,391327.51,180,HIGH,BNPL,Asia/Kolkata,CLOSED,0.0,0.0,0.0,0.0,
ACC0000987,2026-04,1,7.0,SMS,1,391327.51,180,HIGH,BNPL,Asia/Kolkata,CLOSED,0.0,0.0,0.0,0.0,
ACC0000988,2026-06,2,7.0,SMS,2,66721.04,0,MEDIUM,PERSONAL,Asia/Kolkata,ACTIVE,0.0,0.0,0.0,0.0,
ACC0000989,2026-04,1,4.0,SMS,1,385219.95,45,LOW,CREDIT_CARD,Asia/Dubai,WRITEOFF,0.0,0.0,0.0,0.0,
ACC0000989,2026-07,1,3.0,WHATSAPP,1,385219.95,45,LOW,CREDIT_CARD,Asia/Dubai,WRITEOFF,0.0,0.0,0.0,0.0,
ACC0000990,2026-02,2,6.5,FIELD,2,294513.1,75,LOW,CONSUMER,Asia/Kolkata,ACTIVE,1.0,0.0,387.0,0.0,0.0
ACC0000991,2026-01,2,6.5,FIELD,2,138641.25,5,HIGH,PERSONAL,UTC,PAID,1.0,0.0,73.0,0.0,0.0
ACC0000991,2026-04,1,6.0,WHATSAPP,1,138641.25,5,HIGH,PERSONAL,UTC,PAID,1.0,1.0,103.0,0.0,1.0
ACC0000991,2026-05,1,9.0,WHATSAPP,1,138641.25,5,HIGH,PERSONAL,UTC,PAID,0.0,0.0,0.0,0.0,
ACC0000992,2026-01,2,8.5,FIELD,2,489912.91,120,LOW,PERSONAL,Asia/Kolkata,ACTIVE,0.0,0.0,0.0,0.0,
ACC0000993,2026-03,1,2.0,WHATSAPP,1,450973.26,15,LOW,PERSONAL,Asia/Kolkata,ACTIVE,0.0,0.0,0.0,0.0,
ACC0000993,2026-05,1,10.0,WHATSAPP,1,450973.26,15,LOW,PERSONAL,Asia/Kolkata,ACTIVE,1.0,0.0,686.0,0.0,0.0
ACC0000995,2026-07,1,3.0,WHATSAPP,1,72475.23,5,NPA,PERSONAL,Asia/Dubai,ACTIVE,2.0,1.0,1493.0,0.0,0.5
ACC0000998,2026-02,1,10.0,VOICE,1,653406.23,1,HIGH,BNPL,Asia/Kolkata,WRITEOFF,0.0,0.0,0.0,0.0,
ACC0000998,2026-07,1,5.0,VOICE,1,653406.23,1,HIGH,BNPL,Asia/Kolkata,WRITEOFF,0.0,0.0,0.0,0.0,
ACC0000999,2026-03,1,2.0,SMS,1,157122.47,60,MEDIUM,BNPL,Asia/Dubai,CLOSED,0.0,0.0,0.0,0.0,
ACC0000999,2026-07,1,2.0,VOICE,1,157122.47,60,MEDIUM,BNPL,Asia/Dubai,CLOSED,1.0,1.0,855.0,0.0,1.0
ACC0001000,2026-05,1,9.0,SMS,1,121503.26,1,MEDIUM,BNPL,Asia/Dubai,PAID,1.0,1.0,260.0,0.0,1.0
ACC0001002,2026-02,1,8.0,WHATSAPP,1,481755.08,120,MEDIUM,CREDIT_CARD,Asia/Dubai,ACTIVE,0.0,0.0,0.0,0.0,
ACC0001003,2026-07,1,2.0,WHATSAPP,1,631003.0,1,HIGH,CONSUMER,UTC,ACTIVE,0.0,0.0,0.0,0.0,
ACC0001004,2026-05,1,9.0,FIELD,1,585617.65,30,HIGH,BNPL,Asia/Dubai,ACTIVE,0.0,0.0,0.0,0.0,
ACC0001005,2026-06,1,6.0,VOICE,1,482283.11,5,HIGH,AUTO,Asia/Dubai,ACTIVE,1.0,0.0,245.0,0.0,0.0
ACC0001006,2026-05,1,1.0,SMS,1,236537.0,120,NPA,PERSONAL,Asia/Kolkata,CLOSED,0.0,0.0,0.0,0.0,
ACC0001007,2026-05,1,2.0,VOICE,1,643673.81,0,MEDIUM,CREDIT_CARD,Asia/Kolkata,CLOSED,0.0,0.0,0.0,0.0,
ACC0001007,2026-06,2,4.5,SMS,2,643673.81,0,MEDIUM,CREDIT_CARD,Asia/Kolkata,CLOSED,1.0,0.0,584.0,0.0,0.0
ACC0001008,2026-07,1,9.0,FIELD,1,384497.17,120,HIGH,AUTO,Asia/Dubai,ACTIVE,0.0,0.0,0.0,0.0,
ACC0001009,2026-01,1,2.0,FIELD,1,261984.02,90,LOW,BNPL,UTC,ACTIVE,1.0,0.0,108.0,0.0,0.0
ACC0001009,2026-07,1,1.0,WHATSAPP,1,261984.02,90,LOW,BNPL,UTC,ACTIVE,0.0,0.0,0.0,0.0,
ACC0001010,2026-02,1,9.0,FIELD,1,143279.91,30,MEDIUM,AUTO,UTC,ACTIVE,2.0,1.0,1555.0,1.0,0.5
ACC0001011,2026-02,1,5.0,FIELD,1,652867.75,0,HIGH,AUTO,UTC,WRITEOFF,1.0,0.0,348.0,0.0,0.0
ACC0001011,2026-05,1,3.0,SMS,1,652867.75,0,HIGH,AUTO,UTC,WRITEOFF,0.0,0.0,0.0,0.0,
ACC0001012,2026-01,1,4.0,WHATSAPP,1,262579.29,30,LOW,CREDIT_CARD,Asia/Dubai,WRITEOFF,0.0,0.0,0.0,0.0,
ACC0001012,2026-03,2,5.5,VOICE,2,262579.29,30,LOW,CREDIT_CARD,Asia/Dubai,WRITEOFF,0.0,0.0,0.0,0.0,
ACC0001012,2026-06,1,2.0,FIELD,1,262579.29,30,LOW,CREDIT_CARD,Asia/Dubai,WRITEOFF,1.0,0.0,738.0,0.0,0.0
ACC0001013,2026-02,1,5.0,FIELD,1,537783.75,1,LOW,PERSONAL,UTC,CLOSED,0.0,0.0,0.0,0.0,
ACC0001013,2026-08,1,8.0,FIELD,1,537783.75,1,LOW,PERSONAL,UTC,CLOSED,0.0,0.0,0.0,0.0,
ACC0001014,2026-07,1,10.0,VOICE,1,16361.96,5,NPA,AUTO,UTC,ACTIVE,0.0,0.0,0.0,0.0,
ACC0001015,2026-01,1,7.0,SMS,1,517988.65,1,NPA,AUTO,Asia/Kolkata,PAID,0.0,0.0,0.0,0.0,
ACC0001015,2026-04,1,6.0,VOICE,1,517988.65,1,NPA,AUTO,Asia/Kolkata,PAID,3.0,0.0,1396.0,0.0,0.0
ACC0001015,2026-05,1,5.0,VOICE,1,517988.65,1,NPA,AUTO,Asia/Kolkata,PAID,1.0,0.0,36.0,0.0,0.0
ACC0001016,2026-01,1,1.0,WHATSAPP,1,627637.78,120,MEDIUM,CONSUMER,Asia/Kolkata,ACTIVE,0.0,0.0,0.0,0.0,
ACC0001016,2026-03,1,7.0,SMS,1,627637.78,120,MEDIUM,CONSUMER,Asia/Kolkata,ACTIVE,0.0,0.0,0.0,1.0,
ACC0001016,2026-05,1,1.0,VOICE,1,627637.78,120,MEDIUM,CONSUMER,Asia/Kolkata,ACTIVE,0.0,0.0,0.0,0.0,
ACC0001016,2026-07,1,6.0,FIELD,1,627637.78,120,MEDIUM,CONSUMER,Asia/Kolkata,ACTIVE,0.0,0.0,0.0,0.0,
ACC0001017,2026-02,1,9.0,WHATSAPP,1,258300.53,5,LOW,BNPL,UTC,ACTIVE,0.0,0.0,0.0,0.0,
ACC0001018,2026-03,1,3.0,VOICE,1,338906.78,60,HIGH,PERSONAL,UTC,ACTIVE,0.0,0.0,0.0,0.0,
ACC0001019,2026-04,1,10.0,SMS,1,165082.25,0,NPA,PERSONAL,Asia/Kolkata,WRITEOFF,1.0,0.0,742.0,0.0,0.0
ACC0001020,2026-04,1,9.0,FIELD,1,651821.44,45,NPA,CREDIT_CARD,Asia/Kolkata,PAID,1.0,0.0,759.0,0.0,0.0
ACC0001020,2026-07,1,2.0,FIELD,1,651821.44,45,NPA,CREDIT_CARD,Asia/Kolkata,PAID,0.0,0.0,0.0,0.0,
ACC0001021,2026-01,1,2.0,FIELD,1,136894.38,15,NPA,PERSONAL,Asia/Dubai,PAID,0.0,0.0,0.0,0.0,
ACC0001022,2026-08,1,7.0,FIELD,1,43661.56,120,MEDIUM,CREDIT_CARD,Asia/Dubai,ACTIVE,0.0,0.0,0.0,0.0,
ACC0001023,2026-01,1,6.0,WHATSAPP,1,120688.08,45,MEDIUM,AUTO,Asia/Dubai,PAID,0.0,0.0,0.0,0.0,
ACC0001023,2026-05,1,10.0,VOICE,1,120688.08,45,MEDIUM,AUTO,Asia/Dubai,PAID,0.0,0.0,0.0,0.0,
ACC0001024,2026-03,1,2.0,FIELD,1,337900.83,180,NPA,AUTO,UTC,PAID,1.0,0.0,765.0,0.0,0.0
ACC0001025,2026-02,1,5.0,SMS,1,202358.14,75,LOW,CONSUMER,Asia/Kolkata,WRITEOFF,0.0,0.0,0.0,0.0,
ACC0001026,2026-03,1,1.0,WHATSAPP,1,440195.06,90,LOW,PERSONAL,UTC,ACTIVE,2.0,0.0,1034.0,0.0,0.0
ACC0001026,2026-05,1,8.0,FIELD,1,440195.06,90,LOW,PERSONAL,UTC,ACTIVE,1.0,0.0,395.0,0.0,0.0
ACC0001028,2026-03,2,7.5,FIELD,2,440159.87,60,NPA,PERSONAL,UTC,WRITEOFF,0.0,0.0,0.0,0.0,
ACC0001028,2026-05,1,10.0,WHATSAPP,1,440159.87,60,NPA,PERSONAL,UTC,WRITEOFF,0.0,0.0,0.0,0.0,
ACC0001029,2026-01,1,3.0,WHATSAPP,1,464276.17,30,NPA,CREDIT_CARD,Asia/Dubai,CLOSED,1.0,0.0,850.0,0.0,0.0
ACC0001029,2026-07,1,8.0,FIELD,1,464276.17,30,NPA,CREDIT_CARD,Asia/Dubai,CLOSED,0.0,0.0,0.0,0.0,
ACC0001031,2026-04,1,3.0,SMS,1,222636.68,90,LOW,CONSUMER,UTC,ACTIVE,0.0,0.0,0.0,0.0,
ACC0001031,2026-06,1,2.0,FIELD,1,222636.68,90,LOW,CONSUMER,UTC,ACTIVE,0.0,0.0,0.0,0.0,
ACC0001031,2026-07,1,3.0,WHATSAPP,1,222636.68,90,LOW,CONSUMER,UTC,ACTIVE,0.0,0.0,0.0,0.0,
ACC0001032,2026-01,1,1.0,SMS,1,621286.19,1,LOW,AUTO,Asia/Dubai,WRITEOFF,0.0,0.0,0.0,0.0,
ACC0001032,2026-03,1,5.0,WHATSAPP,1,621286.19,1,LOW,AUTO,Asia/Dubai,WRITEOFF,3.0,1.0,1458.0,0.0,0.3333333333333333
ACC0001032,2026-07,1,6.0,FIELD,1,621286.19,1,LOW,AUTO,Asia/Dubai,WRITEOFF,0.0,0.0,0.0,0.0,
ACC0001034,2026-01,1,9.0,FIELD,1,142477.24,60,NPA,CONSUMER,UTC,PAID,0.0,0.0,0.0,0.0,
ACC0001034,2026-06,1,3.0,VOICE,1,142477.24,60,NPA,CONSUMER,UTC,PAID,1.0,1.0,779.0,0.0,1.0
ACC0001035,2026-05,2,3.5,SMS,2,641512.71,30,NPA,CREDIT_CARD,UTC,PAID,0.0,0.0,0.0,0.0,
ACC0001036,2026-02,1,7.0,SMS,1,82084.02,30,NPA,CONSUMER,Asia/Dubai,CLOSED,0.0,0.0,0.0,0.0,
ACC0001036,2026-05,1,3.0,FIELD,1,82084.02,30,NPA,CONSUMER,Asia/Dubai,CLOSED,0.0,0.0,0.0,0.0,
ACC0001037,2026-04,1,4.0,FIELD,1,491381.76,180,NPA,AUTO,Asia/Dubai,CLOSED,0.0,0.0,0.0,0.0,
ACC0001037,2026-05,1,3.0,VOICE,1,491381.76,180,NPA,AUTO,Asia/Dubai,CLOSED,1.0,1.0,860.0,0.0,1.0
ACC0001038,2026-07,1,3.0,VOICE,1,131419.32,1,LOW,PERSONAL,Asia/Dubai,PAID,0.0,0.0,0.0,0.0,
ACC0001039,2026-02,1,7.0,FIELD,1,84996.53,75,LOW,AUTO,UTC,PAID,1.0,0.0,446.0,0.0,0.0
ACC0001039,2026-04,1,2.0,FIELD,1,84996.53,75,LOW,AUTO,UTC,PAID,0.0,0.0,0.0,0.0,
ACC0001040,2026-01,1,10.0,SMS,1,690726.74,15,HIGH,CREDIT_CARD,UTC,PAID,0.0,0.0,0.0,1.0,
ACC0001042,2026-01,1,5.0,VOICE,1,623661.45,90,HIGH,CONSUMER,Asia/Dubai,ACTIVE,2.0,1.0,408.0,0.0,0.5
ACC0001043,2026-01,1,3.0,VOICE,1,514491.29,1,NPA,CREDIT_CARD,Asia/Kolkata,WRITEOFF,1.0,0.0,797.0,0.0,0.0
ACC0001044,2026-01,1,10.0,SMS,1,57986.79,75,HIGH,AUTO,Asia/Dubai,CLOSED,0.0,0.0,0.0,0.0,
ACC0001044,2026-07,1,5.0,FIELD,1,57986.79,75,HIGH,AUTO,Asia/Dubai,CLOSED,0.0,0.0,0.0,0.0,
ACC0001046,2026-03,1,8.0,WHATSAPP,1,86709.48,5,HIGH,CREDIT_CARD,Asia/Dubai,PAID,0.0,0.0,0.0,0.0,
ACC0001046,2026-04,1,7.0,WHATSAPP,1,86709.48,5,HIGH,CREDIT_CARD,Asia/Dubai,PAID,0.0,0.0,0.0,0.0,
ACC0001047,2026-03,1,9.0,SMS,1,188323.85,75,NPA,CREDIT_CARD,Asia/Dubai,PAID,0.0,0.0,0.0,0.0,
ACC0001047,2026-07,1,4.0,FIELD,1,188323.85,75,NPA,CREDIT_CARD,Asia/Dubai,PAID,0.0,0.0,0.0,0.0,
ACC0001048,2026-01,1,7.0,WHATSAPP,1,233630.43,75,LOW,BNPL,Asia/Dubai,WRITEOFF,0.0,0.0,0.0,0.0,
ACC0001048,2026-02,1,10.0,VOICE,1,233630.43,75,LOW,BNPL,Asia/Dubai,WRITEOFF,0.0,0.0,0.0,0.0,
ACC0001049,2026-04,1,6.0,FIELD,1,604282.48,60,HIGH,PERSONAL,UTC,PAID,2.0,1.0,528.0,0.0,0.5
ACC0001049,2026-07,1,10.0,VOICE,1,604282.48,60,HIGH,PERSONAL,UTC,PAID,1.0,0.0,728.0,0.0,0.0
ACC0001050,2026-03,1,4.0,SMS,1,283227.16,75,LOW,BNPL,Asia/Kolkata,PAID,0.0,0.0,0.0,0.0,
ACC0001051,2026-01,1,4.0,VOICE,1,152211.17,15,MEDIUM,CONSUMER,Asia/Dubai,CLOSED,1.0,0.0,319.0,0.0,0.0
ACC0001051,2026-06,1,10.0,FIELD,1,152211.17,15,MEDIUM,CONSUMER,Asia/Dubai,CLOSED,0.0,0.0,0.0,0.0,
ACC0001051,2026-08,1,2.0,VOICE,1,152211.17,15,MEDIUM,CONSUMER,Asia/Dubai,CLOSED,0.0,0.0,0.0,0.0,
ACC0001052,2026-05,1,3.0,VOICE,1,312687.91,45,HIGH,PERSONAL,Asia/Kolkata,CLOSED,0.0,0.0,0.0,0.0,
ACC0001052,2026-08,1,4.0,WHATSAPP,1,312687.91,45,HIGH,PERSONAL,Asia/Kolkata,CLOSED,0.0,0.0,0.0,0.0,
ACC0001053,2026-03,2,6.5,VOICE,2,414654.11,120,MEDIUM,AUTO,Asia/Dubai,ACTIVE,1.0,0.0,356.0,0.0,0.0
ACC0001053,2026-04,1,9.0,WHATSAPP,1,414654.11,120,MEDIUM,AUTO,Asia/Dubai,ACTIVE,1.0,0.0,263.0,0.0,0.0
ACC0001053,2026-06,1,6.0,FIELD,1,414654.11,120,MEDIUM,AUTO,Asia/Dubai,ACTIVE,0.0,0.0,0.0,0.0,
ACC0001054,2026-06,1,6.0,VOICE,1,571421.72,45,NPA,BNPL,UTC,WRITEOFF,0.0,0.0,0.0,0.0,
ACC0001055,2026-03,1,10.0,SMS,1,120421.16,75,HIGH,PERSONAL,Asia/Dubai,CLOSED,1.0,0.0,416.0,0.0,0.0
ACC0001055,2026-04,1,2.0,SMS,1,120421.16,75,HIGH,PERSONAL,Asia/Dubai,CLOSED,0.0,0.0,0.0,0.0,
ACC0001055,2026-05,1,9.0,WHATSAPP,1,120421.16,75,HIGH,PERSONAL,Asia/Dubai,CLOSED,0.0,0.0,0.0,0.0,
ACC0001055,2026-07,1,2.0,WHATSAPP,1,120421.16,75,HIGH,PERSONAL,Asia/Dubai,CLOSED,0.0,0.0,0.0,0.0,
ACC0001057,2026-04,1,1.0,WHATSAPP,1,483571.81,45,NPA,PERSONAL,Asia/Dubai,ACTIVE,1.0,0.0,138.0,0.0,0.0
ACC0001058,2026-04,1,7.0,VOICE,1,501856.36,30,MEDIUM,CONSUMER,UTC,PAID,0.0,0.0,0.0,0.0,
ACC0001059,2026-03,1,5.0,WHATSAPP,1,433216.88,75,HIGH,AUTO,Asia/Dubai,CLOSED,0.0,0.0,0.0,0.0,
ACC0001059,2026-06,1,5.0,FIELD,1,433216.88,75,HIGH,AUTO,Asia/Dubai,CLOSED,0.0,0.0,0.0,0.0,
ACC0001060,2026-05,1,3.0,WHATSAPP,1,685457.72,90,NPA,PERSONAL,UTC,WRITEOFF,0.0,0.0,0.0,0.0,
ACC0001060,2026-07,1,3.0,WHATSAPP,1,685457.72,90,NPA,PERSONAL,UTC,WRITEOFF,3.0,0.0,1443.0,0.0,0.0
ACC0001061,2026-03,1,2.0,WHATSAPP,1,200935.77,120,LOW,AUTO,Asia/Dubai,ACTIVE,1.0,0.0,143.0,0.0,0.0
ACC0001062,2026-03,1,9.0,VOICE,1,18302.99,15,HIGH,CREDIT_CARD,UTC,WRITEOFF,0.0,0.0,0.0,0.0,
ACC0001062,2026-08,1,6.0,FIELD,1,18302.99,15,HIGH,CREDIT_CARD,UTC,WRITEOFF,0.0,0.0,0.0,0.0,
ACC0001063,2026-01,1,2.0,WHATSAPP,1,224031.92,75,MEDIUM,BNPL,Asia/Kolkata,ACTIVE,0.0,0.0,0.0,0.0,
ACC0001063,2026-02,1,9.0,SMS,1,224031.92,75,MEDIUM,BNPL,Asia/Kolkata,ACTIVE,0.0,0.0,0.0,0.0,
ACC0001063,2026-05,1,4.0,WHATSAPP,1,224031.92,75,MEDIUM,BNPL,Asia/Kolkata,ACTIVE,0.0,0.0,0.0,0.0,
ACC0001064,2026-02,1,1.0,FIELD,1,185199.66,120,HIGH,CREDIT_CARD,UTC,WRITEOFF,0.0,0.0,0.0,0.0,
ACC0001064,2026-04,1,1.0,WHATSAPP,1,185199.66,120,HIGH,CREDIT_CARD,UTC,WRITEOFF,2.0,0.0,1659.0,0.0,0.0
ACC0001064,2026-05,1,8.0,FIELD,1,185199.66,120,HIGH,CREDIT_CARD,UTC,WRITEOFF,1.0,0.0,637.0,0.0,0.0
ACC0001064,2026-07,1,5.0,SMS,1,185199.66,120,HIGH,CREDIT_CARD,UTC,WRITEOFF,0.0,0.0,0.0,0.0,
ACC0001065,2026-02,1,5.0,WHATSAPP,1,35409.41,0,NPA,PERSONAL,Asia/Dubai,CLOSED,0.0,0.0,0.0,0.0,
ACC0001068,2026-02,1,2.0,SMS,1,508157.99,180,HIGH,CONSUMER,Asia/Dubai,CLOSED,0.0,0.0,0.0,0.0,
ACC0001068,2026-04,1,5.0,WHATSAPP,1,508157.99,180,HIGH,CONSUMER,Asia/Dubai,CLOSED,0.0,0.0,0.0,0.0,
ACC0001068,2026-07,1,1.0,VOICE,1,508157.99,180,HIGH,CONSUMER,Asia/Dubai,CLOSED,0.0,0.0,0.0,0.0,
ACC0001069,2026-01,1,8.0,WHATSAPP,1,541637.66,180,LOW,BNPL,UTC,PAID,0.0,0.0,0.0,0.0,
ACC0001069,2026-02,1,5.0,VOICE,1,541637.66,180,LOW,BNPL,UTC,PAID,0.0,0.0,0.0,0.0,
